,episode,penalty,alpha,gamma,epsilon
606,606,0,0.7,0.6,0.01091956618253119
607,607,0,0.7,0.6,0.010910416346136362
608,608,0,0.7,0.6,0.010901357552134831
609,609,0,0.7,0.6,0.010892388894639646
610,610,0,0.7,0.6,0.010883509476777586
611,611,1,0.7,0.6,0.010874718410599463
612,612,0,0.7,0.6,0.010866014816991334
613,613,0,0.7,0.6,0.010857397825586588
614,614,0,0.7,0.6,0.010848866574678899
615,615,0,0.7,0.6,0.010840420211136069
616,616,0,0.7,0.6,0.010832057890314706
617,617,0,0.7,0.6,0.010823778775975759
618,618,0,0.7,0.6,0.010815582040200894
619,619,0,0.7,0.6,0.010807466863309701
620,620,0,0.7,0.6,0.010799432433777732
621,621,1,0.7,0.6,0.010791477948155336
622,622,0,0.7,0.6,0.010783602610987323
623,623,0,0.7,0.6,0.010775805634733415
624,624,1,0.7,0.6,0.010768086239689483
625,625,0,0.7,0.6,0.010760443653909598
626,626,1,0.7,0.6,0.010752877113128808
627,627,0,0.7,0.6,0.010745385860686728
628,628,0,0.7,0.6,0.010737969147451875
629,629,0,0.7,0.6,0.010730626231746745
630,630,1,0.7,0.6,0.010723356379273647
631,631,0,0.7,0.6,0.010716158863041274
632,632,0,0.7,0.6,0.010709032963292005
633,633,0,0.7,0.6,0.010701977967429931
634,634,0,0.7,0.6,0.010694993169949582
635,635,0,0.7,0.6,0.01068807787236539
636,636,0,0.7,0.6,0.010681231383141837
637,637,1,0.7,0.6,0.010674453017624291
638,638,0,0.7,0.6,0.010667742097970554
639,639,0,0.7,0.6,0.010661097953083069
640,640,0,0.7,0.6,0.010654519918541806
641,641,0,0.7,0.6,0.010648007336537835
642,642,1,0.7,0.6,0.010641559555807525
643,643,0,0.7,0.6,0.01063517593156743
644,644,1,0.7,0.6,0.010628855825449807
645,645,0,0.7,0.6,0.010622598605438776
646,646,0,0.7,0.6,0.010616403645807125
647,647,0,0.7,0.6,0.010610270327053726
648,648,0,0.7,0.6,0.01060419803584159
649,649,0,0.7,0.6,0.010598186164936541
650,650,0,0.7,0.6,0.010592234113146476
651,651,0,0.7,0.6,0.010586341285261253
652,652,0,0.7,0.6,0.010580507091993178
653,653,0,0.7,0.6,0.010574730949918058
654,654,0,0.7,0.6,0.010569012281416875
655,655,0,0.7,0.6,0.010563350514618012
656,656,0,0.7,0.6,0.010557745083340071
657,657,0,0.7,0.6,0.010552195427035253
658,658,0,0.7,0.6,0.010546700990733304
659,659,0,0.7,0.6,0.010541261224986012
660,660,1,0.7,0.6,0.010535875585812272
661,661,0,0.7,0.6,0.010530543534643678
662,662,0,0.7,0.6,0.01052526453827067
663,663,0,0.7,0.6,0.010520038068789211
664,664,1,0.7,0.6,0.010514863603547996
665,665,1,0.7,0.6,0.01050974062509619
666,666,0,0.7,0.6,0.01050466862113168
667,667,0,0.7,0.6,0.010499647084449842
668,668,0,0.7,0.6,0.010494675512892824
669,669,0,0.7,0.6,0.010489753409299325
670,670,0,0.7,0.6,0.010484880281454884
671,671,1,0.7,0.6,0.010480055642042657
672,672,0,0.7,0.6,0.010475279008594683
673,673,0,0.7,0.6,0.010470549903443637
674,674,0,0.7,0.6,0.010465867853675058
675,675,0,0.7,0.6,0.010461232391080074
676,676,1,0.7,0.6,0.010456643052108559
677,677,0,0.7,0.6,0.010452099377822792
678,678,0,0.7,0.6,0.010447600913851557
679,679,0,0.7,0.6,0.010443147210344709
680,680,0,0.7,0.6,0.010438737821928187
681,681,0,0.7,0.6,0.010434372307659473
682,682,0,0.7,0.6,0.010430050230983505
683,683,0,0.7,0.6,0.010425771159689009
684,684,0,0.7,0.6,0.010421534665865295
685,685,0,0.7,0.6,0.010417340325859446
686,686,0,0.7,0.6,0.010413187720233967
687,687,0,0.7,0.6,0.010409076433724837
688,688,0,0.7,0.6,0.010405006055199978
689,689,0,0.7,0.6,0.010400976177618145
690,690,0,0.7,0.6,0.010396986397988221
691,691,0,0.7,0.6,0.01039303631732892
692,692,0,0.7,0.6,0.010389125540628883
693,693,1,0.7,0.6,0.01038525367680718
694,694,0,0.7,0.6,0.010381420338674204
695,695,0,0.7,0.6,0.010377625142892947
696,696,0,0.7,0.6,0.010373867709940667
697,697,0,0.7,0.6,0.01037014766407094
698,698,0,0.7,0.6,0.010366464633276078
699,699,0,0.7,0.6,0.01036281824924993
700,700,0,0.7,0.6,0.010359208147351058
701,701,0,0.7,0.6,0.010355633966566262
702,702,0,0.7,0.6,0.010352095349474484
703,703,0,0.7,0.6,0.010348591942211069
704,704,1,0.7,0.6,0.010345123394432368
705,705,0,0.7,0.6,0.010341689359280714
706,706,0,0.7,0.6,0.010338289493349731
707,707,0,0.7,0.6,0.010334923456649991
708,708,0,0.7,0.6,0.01033159091257502
709,709,0,0.7,0.6,0.010328291527867635
710,710,0,0.7,0.6,0.010325024972586612
711,711,0,0.7,0.6,0.010321790920073702
712,712,1,0.7,0.6,0.010318589046920961
713,713,0,0.7,0.6,0.010315419032938403
714,714,0,0.7,0.6,0.01031228056112199
715,715,0,0.7,0.6,0.010309173317621923
716,716,0,0.7,0.6,0.010306096991711264
717,717,0,0.7,0.6,0.010303051275754857
718,718,0,0.7,0.6,0.01030003586517857
719,719,0,0.7,0.6,0.01029705045843883
720,720,0,0.7,0.6,0.010294094756992478
721,721,0,0.7,0.6,0.010291168465266905
722,722,0,0.7,0.6,0.0102882712906305
723,723,0,0.7,0.6,0.010285402943363385
724,724,0,0.7,0.6,0.010282563136628443
725,725,0,0.7,0.6,0.010279751586442632
726,726,0,0.7,0.6,0.010276968011648594
727,727,0,0.7,0.6,0.010274212133886528
728,728,0,0.7,0.6,0.010271483677566362
729,729,0,0.7,0.6,0.01026878236984019
730,730,1,0.7,0.6,0.010266107940574988
731,731,0,0.7,0.6,0.0102634601223256
732,732,1,0.7,0.6,0.010260838650307995
733,733,0,0.7,0.6,0.010258243262372789
734,734,0,0.7,0.6,0.010255673698979022
735,735,0,0.7,0.6,0.010253129703168216
736,736,0,0.7,0.6,0.010250611020538668
737,737,0,0.7,0.6,0.010248117399220017
738,738,0,0.7,0.6,0.010245648589848054
739,739,0,0.7,0.6,0.010243204345539783
740,740,1,0.7,0.6,0.010240784421868737
741,741,0,0.7,0.6,0.010238388576840533
742,742,0,0.7,0.6,0.01023601657086867
743,743,0,0.7,0.6,0.010233668166750576
744,744,0,0.7,0.6,0.010231343129643881
745,745,0,0.7,0.6,0.010229041227042936
746,746,0,0.7,0.6,0.010226762228755565
747,747,0,0.7,0.6,0.010224505906880038
748,748,0,0.7,0.6,0.010222272035782288
749,749,1,0.7,0.6,0.010220060392073344
750,750,0,0.7,0.6,0.01021787075458699
751,751,0,0.7,0.6,0.010215702904357655
752,752,0,0.7,0.6,0.010213556624598509
753,753,0,0.7,0.6,0.010211431700679787
754,754,0,0.7,0.6,0.010209327920107328
755,755,0,0.7,0.6,0.01020724507250132
756,756,0,0.7,0.6,0.010205182949575266
757,757,0,0.7,0.6,0.010203141345115154
758,758,0,0.7,0.6,0.010201120054958842
759,759,0,0.7,0.6,0.010199118876975624
760,760,1,0.7,0.6,0.010197137611046039
761,761,0,0.7,0.6,0.010195176059041838
762,762,0,0.7,0.6,0.010193234024806189
763,763,0,0.7,0.6,0.01019131131413405
764,764,0,0.7,0.6,0.010189407734752753
765,765,0,0.7,0.6,0.010187523096302768
766,766,0,0.7,0.6,0.010185657210318685
767,767,0,0.7,0.6,0.010183809890210348
768,768,0,0.7,0.6,0.010181980951244209
769,769,0,0.7,0.6,0.010180170210524845
770,770,0,0.7,0.6,0.010178377486976675
771,771,0,0.7,0.6,0.010176602601325852
772,772,0,0.7,0.6,0.01017484537608233
773,773,1,0.7,0.6,0.010173105635522121
774,774,1,0.7,0.6,0.01017138320566972
775,775,0,0.7,0.6,0.010169677914280705
776,776,0,0.7,0.6,0.010167989590824518
777,777,1,0.7,0.6,0.010166318066467405
778,778,0,0.7,0.6,0.010164663174055538
779,779,0,0.7,0.6,0.010163024748098295
780,780,1,0.7,0.6,0.010161402624751717
781,781,0,0.7,0.6,0.010159796641802117
782,782,0,0.7,0.6,0.010158206638649862
783,783,0,0.7,0.6,0.01015663245629331
784,784,0,0.7,0.6,0.010155073937312915
785,785,0,0.7,0.6,0.01015353092585548
786,786,0,0.7,0.6,0.010152003267618575
787,787,0,0.7,0.6,0.0101504908098351
788,788,0,0.7,0.6,0.010148993401258018
789,789,0,0.7,0.6,0.010147510892145224
790,790,0,0.7,0.6,0.01014604313424457
791,791,0,0.7,0.6,0.010144589980779044
792,792,0,0.7,0.6,0.01014315128643209
793,793,1,0.7,0.6,0.010141726907333068
794,794,0,0.7,0.6,0.010140316701042889
795,795,0,0.7,0.6,0.010138920526539743
796,796,0,0.7,0.6,0.01013753824420502
797,797,0,0.7,0.6,0.010136169715809332
798,798,2,0.7,0.6,0.010134814804498701
799,799,0,0.7,0.6,0.010133473374780865
800,800,1,0.7,0.6,0.010132145292511736
801,801,0,0.7,0.6,0.01013083042488198
802,802,0,0.7,0.6,0.010129528640403737
803,803,0,0.7,0.6,0.010128239808897476
804,804,0,0.7,0.6,0.010126963801478971
805,805,0,0.7,0.6,0.010125700490546417
806,806,0,0.7,0.6,0.010124449749767669
807,807,0,0.7,0.6,0.010123211454067606
808,808,0,0.7,0.6,0.010121985479615627
809,809,0,0.7,0.6,0.010120771703813265
810,810,0,0.7,0.6,0.010119570005281926
811,811,0,0.7,0.6,0.010118380263850759
812,812,1,0.7,0.6,0.010117202360544626
813,813,0,0.7,0.6,0.010116036177572217
814,814,0,0.7,0.6,0.010114881598314262
815,815,0,0.7,0.6,0.010113738507311874
816,816,0,0.7,0.6,0.010112606790255
817,817,0,0.7,0.6,0.01011148633397099
818,818,0,0.7,0.6,0.010110377026413283
819,819,0,0.7,0.6,0.010109278756650198
820,820,0,0.7,0.6,0.010108191414853845
821,821,1,0.7,0.6,0.010107114892289135
822,822,1,0.7,0.6,0.010106049081302918
823,823,0,0.7,0.6,0.010104993875313207
824,824,0,0.7,0.6,0.010103949168798521
825,825,0,0.7,0.6,0.01010291485728734
826,826,0,0.7,0.6,0.01010189083734765
827,827,0,0.7,0.6,0.010100877006576605
828,828,2,0.7,0.6,0.010099873263590282
829,829,0,0.7,0.6,0.010098879508013544
830,830,0,0.7,0.6,0.01009789564047001
831,831,0,0.7,0.6,0.010096921562572102
832,832,0,0.7,0.6,0.01009595717691122
833,833,0,0.7,0.6,0.010095002387047991
834,834,0,0.7,0.6,0.010094057097502638
835,835,0,0.7,0.6,0.010093121213745416
836,836,1,0.7,0.6,0.01009219464218717
837,837,0,0.7,0.6,0.010091277290169972
838,838,0,0.7,0.6,0.010090369065957856
839,839,0,0.7,0.6,0.010089469878727641
840,840,0,0.7,0.6,0.01008857963855986
841,841,0,0.7,0.6,0.010087698256429752
842,842,0,0.7,0.6,0.010086825644198367
843,843,0,0.7,0.6,0.010085961714603757
844,844,1,0.7,0.6,0.010085106381252243
845,845,0,0.7,0.6,0.010084259558609776
846,846,0,0.7,0.6,0.010083421161993388
847,847,0,0.7,0.6,0.010082591107562716
848,848,0,0.7,0.6,0.010081769312311627
849,849,0,0.7,0.6,0.01008095569405991
850,850,0,0.7,0.6,0.010080150171445063
851,851,2,0.7,0.6,0.01007935266391415
852,852,0,0.7,0.6,0.010078563091715759
853,853,0,0.7,0.6,0.010077781375892008
854,854,0,0.7,0.6,0.010077007438270663
855,855,0,0.7,0.6,0.010076241201457321
856,856,0,0.7,0.6,0.010075482588827657
857,857,0,0.7,0.6,0.010074731524519778
858,858,0,0.7,0.6,0.010073987933426629
859,859,0,0.7,0.6,0.010073251741188479
860,860,0,0.7,0.6,0.01007252287418549
861,861,0,0.7,0.6,0.010071801259530356
862,862,0,0.7,0.6,0.01007108682506101
863,863,0,0.7,0.6,0.010070379499333409
864,864,0,0.7,0.6,0.01006967921161439
865,865,0,0.7,0.6,0.010068985891874601
866,866,0,0.7,0.6,0.010068299470781488
867,867,0,0.7,0.6,0.010067619879692367
868,868,1,0.7,0.6,0.010066947050647567
869,869,0,0.7,0.6,0.01006628091636362
870,870,0,0.7,0.6,0.010065621410226546
871,871,1,0.7,0.6,0.010064968466285178
872,872,0,0.7,0.6,0.010064322019244579
873,873,0,0.7,0.6,0.010063682004459505
874,874,0,0.7,0.6,0.010063048357927947
875,875,1,0.7,0.6,0.010062421016284722
876,876,0,0.7,0.6,0.010061799916795143
877,877,0,0.7,0.6,0.010061184997348744
878,878,1,0.7,0.6,0.010060576196453067
879,879,0,0.7,0.6,0.010059973453227516
880,880,0,0.7,0.6,0.010059376707397266
881,881,0,0.7,0.6,0.010058785899287236
882,882,0,0.7,0.6,0.010058200969816123
883,883,0,0.7,0.6,0.010057621860490494
884,884,0,0.7,0.6,0.01005704851339893
885,885,1,0.7,0.6,0.010056480871206249
886,886,0,0.7,0.6,0.010055918877147754
887,887,1,0.7,0.6,0.010055362475023574
888,888,0,0.7,0.6,0.010054811609193033
889,889,0,0.7,0.6,0.010054266224569086
890,890,2,0.7,0.6,0.01005372626661282
891,891,0,0.7,0.6,0.010053191681327985
892,892,0,0.7,0.6,0.01005266241525561
893,893,0,0.7,0.6,0.010052138415468646
894,894,0,0.7,0.6,0.010051619629566678
895,895,0,0.7,0.6,0.010051106005670683
896,896,1,0.7,0.6,0.010050597492417844
897,897,0,0.7,0.6,0.010050094038956412
898,898,0,0.7,0.6,0.010049595594940619
899,899,0,0.7,0.6,0.010049102110525652
900,900,0,0.7,0.6,0.010048613536362655
901,901,0,0.7,0.6,0.010048129823593805
902,902,0,0.7,0.6,0.010047650923847424
903,903,0,0.7,0.6,0.010047176789233137
904,904,0,0.7,0.6,0.010046707372337087
905,905,0,0.7,0.6,0.010046242626217193
906,906,0,0.7,0.6,0.010045782504398457
907,907,0,0.7,0.6,0.010045326960868312
908,908,0,0.7,0.6,0.010044875950072028
909,909,0,0.7,0.6,0.010044429426908147
910,910,0,0.7,0.6,0.010043987346723982
911,911,0,0.7,0.6,0.010043549665311145
912,912,1,0.7,0.6,0.01004311633890113
913,913,0,0.7,0.6,0.010042687324160937
914,914,1,0.7,0.6,0.010042262578188733
915,915,0,0.7,0.6,0.010041842058509566
916,916,0,0.7,0.6,0.010041425723071118
917,917,0,0.7,0.6,0.010041013530239501
918,918,0,0.7,0.6,0.010040605438795085
919,919,0,0.7,0.6,0.010040201407928384
920,920,0,0.7,0.6,0.01003980139723598
921,921,1,0.7,0.6,0.010039405366716466
922,922,0,0.7,0.6,0.010039013276766463
923,923,1,0.7,0.6,0.010038625088176647
924,924,0,0.7,0.6,0.010038240762127837
925,925,0,0.7,0.6,0.010037860260187105
926,926,0,0.7,0.6,0.010037483544303944
927,927,0,0.7,0.6,0.01003711057680645
928,928,0,0.7,0.6,0.010036741320397561
929,929,0,0.7,0.6,0.01003637573815133
930,930,0,0.7,0.6,0.010036013793509227
931,931,0,0.7,0.6,0.010035655450276487
932,932,0,0.7,0.6,0.01003530067261849
933,933,1,0.7,0.6,0.010034949425057168
934,934,0,0.7,0.6,0.010034601672467478
935,935,0,0.7,0.6,0.01003425738007387
936,936,1,0.7,0.6,0.010033916513446817
937,937,1,0.7,0.6,0.010033579038499373
938,938,1,0.7,0.6,0.010033244921483761
939,939,2,0.7,0.6,0.010032914128988001
940,940,0,0.7,0.6,0.01003258662793257
941,941,0,0.7,0.6,0.010032262385567087
942,942,0,0.7,0.6,0.010031941369467046
943,943,0,0.7,0.6,0.01003162354753057
944,944,0,0.7,0.6,0.0100313088879752
945,945,0,0.7,0.6,0.010030997359334718
946,946,1,0.7,0.6,0.010030688930456
947,947,0,0.7,0.6,0.010030383570495903
948,948,0,0.7,0.6,0.010030081248918174
949,949,0,0.7,0.6,0.010029781935490405
950,950,0,0.7,0.6,0.010029485600281005
951,951,0,0.7,0.6,0.010029192213656203
952,952,0,0.7,0.6,0.010028901746277094
953,953,0,0.7,0.6,0.010028614169096698
954,954,1,0.7,0.6,0.010028329453357056
955,955,0,0.7,0.6,0.010028047570586358
956,956,1,0.7,0.6,0.010027768492596092
957,957,0,0.7,0.6,0.010027492191478226
958,958,0,0.7,0.6,0.010027218639602419
959,959,0,0.7,0.6,0.010026947809613253
960,960,0,0.7,0.6,0.010026679674427505
961,961,0,0.7,0.6,0.010026414207231433
962,962,1,0.7,0.6,0.010026151381478096
963,963,1,0.7,0.6,0.0100258911708847
964,964,1,0.7,0.6,0.01002563354942997
965,965,0,0.7,0.6,0.010025378491351543
966,966,0,0.7,0.6,0.0100251259711434
967,967,0,0.7,0.6,0.010024875963553309
968,968,1,0.7,0.6,0.010024628443580303
969,969,0,0.7,0.6,0.01002438338647218
970,970,0,0.7,0.6,0.010024140767723023
971,971,0,0.7,0.6,0.010023900563070757
972,972,0,0.7,0.6,0.010023662748494715
973,973,1,0.7,0.6,0.010023427300213241
974,974,0,0.7,0.6,0.01002319419468131
975,975,0,0.7,0.6,0.010022963408588176
976,976,0,0.7,0.6,0.010022734918855039
977,977,0,0.7,0.6,0.010022508702632733
978,978,0,0.7,0.6,0.010022284737299447
979,979,0,0.7,0.6,0.01002206300045846
980,980,0,0.7,0.6,0.010021843469935907
981,981,1,0.7,0.6,0.010021626123778549
982,982,0,0.7,0.6,0.010021410940251592
983,983,0,0.7,0.6,0.010021197897836502
984,984,1,0.7,0.6,0.01002098697522886
985,985,0,0.7,0.6,0.010020778151336231
986,986,0,0.7,0.6,0.010020571405276051
987,987,0,0.7,0.6,0.010020366716373541
988,988,0,0.7,0.6,0.010020164064159641
989,989,0,0.7,0.6,0.01001996342836896
990,990,2,0.7,0.6,0.010019764788937752
991,991,1,0.7,0.6,0.010019568126001908
992,992,0,0.7,0.6,0.010019373419894973
993,993,1,0.7,0.6,0.01001918065114617
994,994,1,0.7,0.6,0.010018989800478467
995,995,0,0.7,0.6,0.010018800848806636
996,996,0,0.7,0.6,0.010018613777235353
997,997,1,0.7,0.6,0.010018428567057305
998,998,0,0.7,0.6,0.01001824519975132
999,999,0,0.7,0.6,0.010018063656980516
1000,1000,1,0.7,0.6,0.010017883920590461
1001,1001,0,0.7,0.6,0.01001770597260737
1002,1002,0,0.7,0.6,0.010017529795236292
1003,1003,0,0.7,0.6,0.010017355370859349
1004,1004,1,0.7,0.6,0.010017182682033953
1005,1005,0,0.7,0.6,0.01001701171149108
1006,1006,0,0.7,0.6,0.010016842442133533
1007,1007,2,0.7,0.6,0.010016674857034235
1008,1008,0,0.7,0.6,0.010016508939434536
1009,1009,0,0.7,0.6,0.010016344672742537
1010,1010,0,0.7,0.6,0.010016182040531433
1011,1011,0,0.7,0.6,0.010016021026537867
1012,1012,0,0.7,0.6,0.010015861614660306
1013,1013,1,0.7,0.6,0.01001570378895743
1014,1014,0,0.7,0.6,0.010015547533646536
1015,1015,0,0.7,0.6,0.010015392833101962
1016,1016,0,0.7,0.6,0.010015239671853526
1017,1017,1,0.7,0.6,0.010015088034584976
1018,1018,0,0.7,0.6,0.010014937906132457
1019,1019,0,0.7,0.6,0.010014789271482999
1020,1020,0,0.7,0.6,0.010014642115773015
1021,1021,0,0.7,0.6,0.01001449642428681
1022,1022,0,0.7,0.6,0.010014352182455112
1023,1023,0,0.7,0.6,0.010014209375853622
1024,1024,0,0.7,0.6,0.010014067990201558
1025,1025,0,0.7,0.6,0.010013928011360237
1026,1026,0,0.7,0.6,0.010013789425331661
1027,1027,0,0.7,0.6,0.010013652218257106
1028,1028,1,0.7,0.6,0.010013516376415756
1029,1029,0,0.7,0.6,0.01001338188622331
1030,1030,0,0.7,0.6,0.010013248734230639
1031,1031,0,0.7,0.6,0.01001311690712243
1032,1032,0,0.7,0.6,0.010012986391715866
1033,1033,0,0.7,0.6,0.010012857174959294
1034,1034,1,0.7,0.6,0.010012729243930934
1035,1035,0,0.7,0.6,0.010012602585837574
1036,1036,0,0.7,0.6,0.010012477188013298
1037,1037,0,0.7,0.6,0.010012353037918224
1038,1038,0,0.7,0.6,0.010012230123137235
1039,1039,0,0.7,0.6,0.010012108431378751
1040,1040,0,0.7,0.6,0.010011987950473495
1041,1041,2,0.7,0.6,0.010011868668373277
1042,1042,2,0.7,0.6,0.010011750573149788
1043,1043,0,0.7,0.6,0.010011633652993405
1044,1044,0,0.7,0.6,0.010011517896212015
1045,1045,1,0.7,0.6,0.010011403291229846
1046,1046,0,0.7,0.6,0.010011289826586302
1047,1047,0,0.7,0.6,0.010011177490934825
1048,1048,0,0.7,0.6,0.010011066273041757
1049,1049,0,0.7,0.6,0.010010956161785215
1050,1050,0,0.7,0.6,0.010010847146153981
1051,1051,0,0.7,0.6,0.010010739215246402
1052,1052,0,0.7,0.6,0.010010632358269296
1053,1053,0,0.7,0.6,0.010010526564536878
1054,1054,1,0.7,0.6,0.010010421823469687
1055,1055,0,0.7,0.6,0.010010318124593525
1056,1056,1,0.7,0.6,0.010010215457538423
1057,1057,0,0.7,0.6,0.010010113812037588
1058,1058,0,0.7,0.6,0.010010013177926385
1059,1059,0,0.7,0.6,0.010009913545141318
1060,1060,0,0.7,0.6,0.010009814903719027
1061,1061,0,0.7,0.6,0.010009717243795286
1062,1062,0,0.7,0.6,0.010009620555604023
1063,1063,2,0.7,0.6,0.010009524829476339
1064,1064,0,0.7,0.6,0.010009430055839538
1065,1065,2,0.7,0.6,0.01000933622521618
1066,1066,0,0.7,0.6,0.010009243328223123
1067,1067,1,0.7,0.6,0.010009151355570593
1068,1068,1,0.7,0.6,0.010009060298061244
1069,1069,0,0.7,0.6,0.010008970146589254
1070,1070,0,0.7,0.6,0.010008880892139395
1071,1071,0,0.7,0.6,0.010008792525786153
1072,1072,0,0.7,0.6,0.010008705038692816
1073,1073,0,0.7,0.6,0.010008618422110602
1074,1074,0,0.7,0.6,0.010008532667377782
1075,1075,0,0.7,0.6,0.01000844776591881
1076,1076,0,0.7,0.6,0.01000836370924347
1077,1077,0,0.7,0.6,0.010008280488946024
1078,1078,0,0.7,0.6,0.010008198096704373
1079,1079,0,0.7,0.6,0.010008116524279223
1080,1080,0,0.7,0.6,0.010008035763513267
1081,1081,0,0.7,0.6,0.010007955806330357
1082,1082,0,0.7,0.6,0.01000787664473471
1083,1083,0,0.7,0.6,0.010007798270810102
1084,1084,1,0.7,0.6,0.010007720676719073
1085,1085,0,0.7,0.6,0.010007643854702148
1086,1086,0,0.7,0.6,0.010007567797077064
1087,1087,1,0.7,0.6,0.010007492496237995
1088,1088,0,0.7,0.6,0.010007417944654793
1089,1089,0,0.7,0.6,0.01000734413487224
1090,1090,0,0.7,0.6,0.010007271059509291
1091,1091,0,0.7,0.6,0.010007198711258354
1092,1092,1,0.7,0.6,0.010007127082884542
1093,1093,0,0.7,0.6,0.010007056167224958
1094,1094,0,0.7,0.6,0.010006985957187976
1095,1095,0,0.7,0.6,0.010006916445752533
1096,1096,0,0.7,0.6,0.010006847625967432
1097,1097,0,0.7,0.6,0.010006779490950631
1098,1098,0,0.7,0.6,0.010006712033888577
1099,1099,0,0.7,0.6,0.010006645248035505
1100,1100,0,0.7,0.6,0.010006579126712774
1101,1101,0,0.7,0.6,0.010006513663308196
1102,1102,0,0.7,0.6,0.010006448851275378
1103,1103,0,0.7,0.6,0.010006384684133061
1104,1104,0,0.7,0.6,0.010006321155464478
1105,1105,0,0.7,0.6,0.010006258258916708
1106,1106,1,0.7,0.6,0.010006195988200047
1107,1107,0,0.7,0.6,0.010006134337087368
1108,1108,0,0.7,0.6,0.01000607329941351
1109,1109,1,0.7,0.6,0.010006012869074654
1110,1110,0,0.7,0.6,0.010005953040027717
1111,1111,1,0.7,0.6,0.010005893806289743
1112,1112,0,0.7,0.6,0.01000583516193731
1113,1113,0,0.7,0.6,0.010005777101105933
1114,1114,0,0.7,0.6,0.010005719617989482
1115,1115,0,0.7,0.6,0.010005662706839596
1116,1116,0,0.7,0.6,0.010005606361965111
1117,1117,0,0.7,0.6,0.010005550577731497
1118,1118,0,0.7,0.6,0.01000549534856028
1119,1119,1,0.7,0.6,0.010005440668928499
1120,1120,0,0.7,0.6,0.010005386533368145
1121,1121,0,0.7,0.6,0.010005332936465616
1122,1122,0,0.7,0.6,0.010005279872861178
1123,1123,0,0.7,0.6,0.010005227337248426
1124,1124,0,0.7,0.6,0.010005175324373755
1125,1125,0,0.7,0.6,0.010005123829035834
1126,1126,0,0.7,0.6,0.010005072846085086
1127,1127,0,0.7,0.6,0.010005022370423175
1128,1128,0,0.7,0.6,0.01000497239700249
1129,1129,1,0.7,0.6,0.010004922920825651
1130,1130,0,0.7,0.6,0.010004873936944996
1131,1131,0,0.7,0.6,0.010004825440462098
1132,1132,0,0.7,0.6,0.010004777426527266
1133,1133,1,0.7,0.6,0.010004729890339068
1134,1134,0,0.7,0.6,0.010004682827143847
1135,1135,0,0.7,0.6,0.010004636232235242
1136,1136,0,0.7,0.6,0.010004590100953724
1137,1137,0,0.7,0.6,0.010004544428686125
1138,1138,0,0.7,0.6,0.010004499210865185
1139,1139,0,0.7,0.6,0.010004454442969078
1140,1140,1,0.7,0.6,0.01000441012052098
1141,1141,0,0.7,0.6,0.01000436623908861
1142,1142,0,0.7,0.6,0.010004322794283788
1143,1143,0,0.7,0.6,0.010004279781761997
1144,1144,0,0.7,0.6,0.010004237197221948
1145,1145,0,0.7,0.6,0.010004195036405152
1146,1146,1,0.7,0.6,0.010004153295095491
1147,1147,0,0.7,0.6,0.010004111969118802
1148,1148,0,0.7,0.6,0.010004071054342452
1149,1149,0,0.7,0.6,0.010004030546674928
1150,1150,0,0.7,0.6,0.010003990442065432
1151,1151,0,0.7,0.6,0.010003950736503467
1152,1152,0,0.7,0.6,0.010003911426018443
1153,1153,0,0.7,0.6,0.010003872506679282
1154,1154,0,0.7,0.6,0.010003833974594015
1155,1155,0,0.7,0.6,0.010003795825909404
1156,1156,0,0.7,0.6,0.010003758056810546
1157,1157,0,0.7,0.6,0.010003720663520501
1158,1158,0,0.7,0.6,0.010003683642299909
1159,1159,0,0.7,0.6,0.010003646989446616
1160,1160,0,0.7,0.6,0.010003610701295308
1161,1161,0,0.7,0.6,0.010003574774217136
1162,1162,0,0.7,0.6,0.010003539204619367
