,State,Action,Reward,Error,Time,Value,Alpha,Episilon,Max V,Value,Policy
6088,0,0,0.0,0.00444337777411663,5.046130180358887,[ 4.43821587  4.97578474  4.99035984 12.54693298 18.99324488],0.1,,18.993244881623028,[ 4.43821587  4.97578474  4.99035984 12.54693298 18.99324488],[0 1 1 0 0]
6089,1,1,1.0,0.0018609538694614792,5.046195030212402,[ 4.43821587  4.9776457   4.99035984 12.54693298 18.99324488],0.1,,18.993244881623028,[ 4.43821587  4.9776457   4.99035984 12.54693298 18.99324488],[0 1 1 0 0]
6090,0,0,0.0,0.004166525844956493,5.046259880065918,[ 4.4423824   4.9776457   4.99035984 12.54693298 18.99324488],0.1,,18.993244881623028,[ 4.4423824   4.9776457   4.99035984 12.54693298 18.99324488],[0 1 1 0 0]
6091,1,1,1.0,0.002049845808561379,5.046324014663696,[ 4.4423824   4.97969554  4.99035984 12.54693298 18.99324488],0.1,,18.993244881623028,[ 4.4423824   4.97969554  4.99035984 12.54693298 18.99324488],[0 1 1 0 0]
6092,0,0,0.0,0.044423823953596786,5.046386957168579,[ 4.39795857  4.97969554  4.99035984 12.54693298 18.99324488],0.1,,18.993244881623028,[ 4.39795857  4.97969554  4.99035984 12.54693298 18.99324488],[0 1 1 0 0]
6093,0,0,0.0,0.008376741778591068,5.046450853347778,[ 4.40633531  4.97969554  4.99035984 12.54693298 18.99324488],0.1,,18.993244881623028,[ 4.40633531  4.97969554  4.99035984 12.54693298 18.99324488],[0 1 1 0 0]
6094,1,1,1.0,0.0013993761680453076,5.046514272689819,[ 4.40633531  4.97829617  4.99035984 12.54693298 18.99324488],0.1,,18.993244881623028,[ 4.40633531  4.97829617  4.99035984 12.54693298 18.99324488],[0 1 1 0 0]
6095,0,0,0.0,0.00741312374560792,5.0465781688690186,[ 4.41374844  4.97829617  4.99035984 12.54693298 18.99324488],0.1,,18.993244881623028,[ 4.41374844  4.97829617  4.99035984 12.54693298 18.99324488],[0 1 1 0 0]
6096,1,1,1.0,0.0005922574141360216,5.046641111373901,[ 4.41374844  4.97770391  4.99035984 12.54693298 18.99324488],0.1,,18.993244881623028,[ 4.41374844  4.97770391  4.99035984 12.54693298 18.99324488],[0 1 1 0 0]
6097,0,0,0.0,0.006618508203774809,5.04670524597168,[ 4.42036695  4.97770391  4.99035984 12.54693298 18.99324488],0.1,,18.993244881623028,[ 4.42036695  4.97770391  4.99035984 12.54693298 18.99324488],[0 1 1 0 0]
6098,1,1,1.0,6.263406561730633e-05,5.046773910522461,[ 4.42036695  4.97776654  4.99035984 12.54693298 18.99324488],0.1,,18.993244881623028,[ 4.42036695  4.97776654  4.99035984 12.54693298 18.99324488],[0 1 1 0 0]
6099,3,0,0.0,0.8568602730851161,5.046912908554077,[ 4.42036695  4.97776654  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42036695  4.97776654  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6100,0,0,0.0,0.005962294449302963,5.046983242034912,[ 4.42632924  4.97776654  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42632924  4.97776654  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6101,1,1,1.0,0.0005929771594928468,5.047054052352905,[ 4.42632924  4.97835952  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42632924  4.97835952  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6102,0,0,0.0,0.0054194329487270215,5.047121047973633,[ 4.43174867  4.97835952  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.43174867  4.97835952  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6103,1,1,1.0,0.0010214284089289372,5.047185182571411,[ 4.43174867  4.97938095  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.43174867  4.97938095  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6104,0,0,0.0,0.004969418210657839,5.047250270843506,[ 4.43671809  4.97938095  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.43671809  4.97938095  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6105,1,1,1.0,0.0013665332069953352,5.047313213348389,[ 4.43671809  4.98074748  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.43671809  4.98074748  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6106,0,0,0.0,0.004595464378221603,5.047377109527588,[ 4.44131356  4.98074748  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44131356  4.98074748  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6107,1,1,1.0,0.0016434716803357396,5.047439098358154,[ 4.44131356  4.98239095  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44131356  4.98239095  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6108,0,0,0.0,0.004283830391629717,5.0475029945373535,[ 4.44559739  4.98239095  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44559739  4.98239095  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6109,1,1,1.0,0.0018646692475488892,5.04756498336792,[ 4.44559739  4.98425562  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44559739  4.98425562  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6110,0,0,0.0,0.004023267584746116,5.047643184661865,[ 4.44962065  4.98425562  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44962065  4.98425562  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6111,1,0,0.0,0.007857691747556128,5.04774022102356,[ 4.44962065  4.98425562  4.99035984 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44962065  4.98425562  4.99035984 11.69007271 18.99324488],[0 1 1 0 0]
6112,2,1,1.0,0.0014298748416096353,5.047806024551392,[ 4.44962065  4.98425562  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44962065  4.98425562  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6113,0,0,0.0,0.0036209408262714684,5.047869920730591,[ 4.45324159  4.98425562  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.45324159  4.98425562  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6114,1,1,1.0,0.0023661810797855234,5.047933101654053,[ 4.45324159  4.9866218   4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.45324159  4.9866218   4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6115,0,0,0.0,0.0034718030408249947,5.0479960441589355,[ 4.4567134   4.9866218   4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4567134   4.9866218   4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6116,1,1,1.0,0.002442025245481272,5.048058032989502,[ 4.4567134   4.98906383  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4567134   4.98906383  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6117,0,0,0.0,0.0033444050088358604,5.048126935958862,[ 4.4600578   4.98906383  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4600578   4.98906383  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6118,1,1,1.0,0.0024988191717283392,5.048192977905273,[ 4.4600578   4.99156265  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4600578   4.99156265  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6119,0,0,0.0,0.044600578019732766,5.048275947570801,[ 4.41545722  4.99156265  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.41545722  4.99156265  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6120,0,0,0.0,0.007694916035381106,5.048349142074585,[ 4.42315214  4.99156265  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42315214  4.99156265  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6121,1,1,1.0,0.0010725723240361696,5.048420190811157,[ 4.42315214  4.99049008  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42315214  4.99049008  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6122,0,0,0.0,0.006828892922679764,5.04848313331604,[ 4.42998103  4.99049008  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42998103  4.99049008  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6123,1,1,1.0,0.00035071472859140587,5.0485522747039795,[ 4.42998103  4.99013936  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42998103  4.99013936  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6124,0,0,0.0,0.006114439304838637,5.048616886138916,[ 4.43609547  4.99013936  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.43609547  4.99013936  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6125,1,1,1.0,0.00023465628170313835,5.0487060546875,[ 4.43609547  4.99037402  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.43609547  4.99037402  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6126,0,0,0.0,0.005524114439708062,5.0487730503082275,[ 4.44161959  4.99037402  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44161959  4.99037402  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6127,1,1,1.0,0.0007083609531064461,5.048837184906006,[ 4.44161959  4.99108238  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44161959  4.99108238  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6128,0,0,0.0,0.005035455481516848,5.048901081085205,[ 4.44665504  4.99108238  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44665504  4.99108238  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6129,1,1,1.0,0.001090715851132451,5.0489630699157715,[ 4.44665504  4.9921731   4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44665504  4.9921731   4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6130,0,1,0.0,0.0007369533642905602,5.049045085906982,[ 4.44665504  4.9921731   4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44665504  4.9921731   4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6131,0,0,0.0,0.004630074359967118,5.0491111278533936,[ 4.45128512  4.9921731   4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.45128512  4.9921731   4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6132,1,1,1.0,0.0013983509584162058,5.049174070358276,[ 4.45128512  4.99357145  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.45128512  4.99357145  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6133,0,0,0.0,0.004292918510227839,5.049237966537476,[ 4.45557804  4.99357145  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.45557804  4.99357145  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6134,1,1,1.0,0.0016448785284951307,5.049299955368042,[ 4.45557804  4.99521632  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.45557804  4.99521632  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6135,0,0,0.0,0.004011665726769565,5.0493690967559814,[ 4.4595897   4.99521632  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4595897   4.99521632  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6136,1,1,1.0,0.001841440591054866,5.049432039260864,[ 4.4595897   4.99705777  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4595897   4.99705777  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6137,0,0,0.0,0.04459589700734634,5.0494959354400635,[ 4.4149938   4.99705777  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4149938   4.99705777  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6138,0,0,0.0,0.008235818508022153,5.049546957015991,[ 4.42322962  4.99705777  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42322962  4.99705777  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6139,1,1,1.0,0.0016151105329897499,5.04960298538208,[ 4.42322962  4.99544265  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42322962  4.99544265  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6140,0,0,0.0,0.007266876709250792,5.049665927886963,[ 4.4304965   4.99544265  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4304965   4.99544265  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6141,1,1,1.0,0.0007995805758581831,5.049764156341553,[ 4.4304965   4.99464307  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4304965   4.99464307  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6142,0,0,0.0,0.006468226786498477,5.049828052520752,[ 4.43696473  4.99464307  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.43696473  4.99464307  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6143,1,1,1.0,0.00013748210748749657,5.049890041351318,[ 4.43696473  4.99450559  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.43696473  4.99450559  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6144,0,0,0.0,0.005809030718174757,5.049952983856201,[ 4.44277376  4.99450559  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44277376  4.99450559  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6145,1,1,1.0,0.0003990788678970958,5.050015926361084,[ 4.44277376  4.99490467  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44277376  4.99490467  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6146,0,0,0.0,0.0052640447444679776,5.050152063369751,[ 4.4480378   4.99490467  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4480378   4.99490467  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6147,1,1,1.0,0.0008329350081094589,5.0502190589904785,[ 4.4480378   4.99573761  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4480378   4.99573761  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6148,0,1,0.0,0.0007877063429044817,5.050304889678955,[ 4.4480378   4.99573761  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4480378   4.99573761  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6149,0,0,0.0,0.004812604420750955,5.050371170043945,[ 4.45285041  4.99573761  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.45285041  4.99573761  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6150,1,1,1.0,0.001182775905166178,5.050429821014404,[ 4.45285041  4.99692038  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.45285041  4.99692038  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6151,0,0,0.0,0.0044377938101408,5.050489187240601,[ 4.4572882   4.99692038  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4572882   4.99692038  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6152,1,0,0.0,0.007200611308545391,5.050567150115967,[ 4.4572882   4.99692038  4.99178971 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4572882   4.99692038  4.99178971 11.69007271 18.99324488],[0 1 1 0 0]
6153,2,1,1.0,0.0019769665269010694,5.05063796043396,[ 4.4572882   4.99692038  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4572882   4.99692038  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6154,0,0,0.0,0.044572881994245875,5.050689935684204,[ 4.41271532  4.99692038  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.41271532  4.99692038  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6155,0,0,0.0,0.008451302628551361,5.050740003585815,[ 4.42116662  4.99692038  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42116662  4.99692038  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6156,1,1,1.0,0.0017870423853502794,5.05078911781311,[ 4.42116662  4.99513334  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42116662  4.99513334  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6157,0,0,0.0,0.007445338551014658,5.050838947296143,[ 4.42861196  4.99513334  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42861196  4.99513334  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6158,1,1,1.0,0.0009382576772239304,5.0508949756622314,[ 4.42861196  4.99419508  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42861196  4.99419508  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6159,0,0,0.0,0.006616361504963031,5.05096697807312,[ 4.43522832  4.99419508  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.43522832  4.99419508  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6160,1,1,1.0,0.0002489593740548024,5.0510170459747314,[ 4.43522832  4.99394612  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.43522832  4.99394612  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6161,0,0,0.0,0.005932319010801823,5.051067113876343,[ 4.44116064  4.99394612  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44116064  4.99394612  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6162,1,1,1.0,0.0003098452743228286,5.051115989685059,[ 4.44116064  4.99425597  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44116064  4.99425597  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6163,0,0,0.0,0.005366973184410729,5.051171064376831,[ 4.44652761  4.99425597  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44652761  4.99425597  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6164,1,1,1.0,0.0007618883334874482,5.051219940185547,[ 4.44652761  4.99501786  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44652761  4.99501786  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6165,0,0,0.0,0.004898845815983499,5.051269054412842,[ 4.45142646  4.99501786  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.45142646  4.99501786  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6166,1,1,1.0,0.0011265956235772202,5.051316976547241,[ 4.45142646  4.99614445  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.45142646  4.99614445  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6167,0,0,0.0,0.004510354840507169,5.051366090774536,[ 4.45593681  4.99614445  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.45593681  4.99614445  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6168,1,1,1.0,0.0014198679968650653,5.051421165466309,[ 4.45593681  4.99756432  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.45593681  4.99756432  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6169,0,0,0.0,0.004187107476174301,5.051477909088135,[ 4.46012392  4.99756432  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.46012392  4.99756432  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6170,1,1,1.0,0.001654720870034332,5.051527261734009,[ 4.46012392  4.99921904  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.46012392  4.99921904  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6171,0,0,0.0,0.003917321606859936,5.051599025726318,[ 4.46404124  4.99921904  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.46404124  4.99921904  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6172,1,1,1.0,0.0018418077276482593,5.051650047302246,[ 4.46404124  5.00106085  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.46404124  5.00106085  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6173,0,0,0.0,0.0036913521416622967,5.05170202255249,[ 4.46773259  5.00106085  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.46773259  5.00106085  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6174,1,1,1.0,0.0019898486476330746,5.051750183105469,[ 4.46773259  5.0030507   4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.46773259  5.0030507   4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6175,0,0,0.0,0.0035013033057830437,5.0518059730529785,[ 4.4712339   5.0030507   4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4712339   5.0030507   4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6176,1,1,1.0,0.0021059810803902403,5.051861047744751,[ 4.4712339   5.00515668  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4712339   5.00515668  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6177,0,0,0.0,0.04471233897497058,5.051910161972046,[ 4.42652156  5.00515668  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.42652156  5.00515668  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6178,0,0,0.0,0.007811945169936863,5.051959991455078,[ 4.4343335   5.00515668  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4343335   5.00515668  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6179,1,1,1.0,0.0014256524701017348,5.052008152008057,[ 4.4343335   5.00373103  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.4343335   5.00373103  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6180,0,0,0.0,0.006902441930634051,5.052056074142456,[ 4.44123595  5.00373103  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44123595  5.00373103  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6181,1,1,1.0,0.0006618674493346077,5.0521039962768555,[ 4.44123595  5.00306916  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44123595  5.00306916  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6182,0,0,0.0,0.0061526296671305936,5.05215311050415,[ 4.44738858  5.00306916  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44738858  5.00306916  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
6183,1,1,1.0,4.194403435935357e-05,5.05220103263855,[ 4.44738858  5.00302721  4.99376668 11.69007271 18.99324488],0.1,,18.993244881623028,[ 4.44738858  5.00302721  4.99376668 11.69007271 18.99324488],[0 1 1 0 0]
